时间,经度,纬度,传感器类型,RA_1_1,RA_1_2,RA_2_1,RA_2_2,RA_3_1,RA_3_2,RA_4_1,RA_4_2,信号源批号,目标编号
2018042910551300,126.8197297,27.32066675,R,3,"5519.479, 5569.713",2,"19.88, 51.068",1,1189.61,2,0.34849,1225,1
2018042910554606,126.8163388,27.31693536,R,3,"5444.104, 5525.059",2,"20.668, 51.762",1,1247.07,2,0.34496,1225,1
2018042910563962,126.8245285,27.31016426,R,3,"5488.135, 5540.493",2,"20.883, 50.973",1,1209.56,2,0.33014,1225,1
2018042911000642,126.8321132,27.28546675,R,3,"5568.159, 5585.683",2,"20.565, 51.41",1,1201.55,2,0.32543,1225,1
2018042911003784,126.8355223,27.28171445,R,3,"5485.184, 5531.295",2,"20.937, 51.363",1,1203.29,2,0.3387,1225,1
2018042911012678,126.8359408,27.27628814,R,3,"5535.346, 5594.352",2,"19.98, 52.078",1,1185.96,2,0.34023,1225,1
2018042911043894,126.8474777,27.25340879,R,3,"5505.426, 5523.649",2,"20.46, 53.225",1,1213.07,2,0.34226,1225,1
2018042911054540,126.8484591,27.24520686,R,3,"5526.06, 5576.87",2,"20.043, 50.721",1,1229.25,2,0.3477,1225,1
2018042911073913,126.8542428,27.23136643,R,3,"5525.766, 5568.237",2,"19.664, 52.62",1,1188.56,2,0.34426,1225,1
2018042911081034,126.854764,27.22815294,R,3,"5571.745, 5543.593",2,"20.797, 52.216",1,1208.81,2,0.33955,1225,1
2018042911090668,126.8564997,27.22132399,R,3,"5598.128, 5576.993",2,"20.387, 52.784",1,1192.28,2,0.34626,1225,1
2018042911095747,126.8626445,27.21538418,R,3,"5444.939, 5596.566",2,"20.955, 51.001",1,1220.12,2,0.35306,1225,1
2018042911104454,126.8662483,27.21018574,R,3,"5358.108, 5475.278",2,"20.708, 51.355",1,1159.2,2,0.33975,1225,1
2018042911130454,126.8713275,27.19319695,R,3,"5624.484, 5484.413",2,"20.285, 49.933",1,1203.93,2,0.34064,1225,1
2018042911141701,126.8733452,27.1842338,R,3,"5581.682, 5590.852",2,"19.443, 49.111",1,1209.82,2,0.34904,1225,1
2018042911153003,126.8760172,27.17644452,R,3,"5525.471, 5553.455",2,"20.809, 49.457",1,1202.4,2,0.34702,1225,1
2018042911160744,126.8781648,27.17114576,R,3,"5471.429, 5513.719",2,"19.846, 52.431",1,1226.26,2,0.3456,1225,1
2018042911182760,126.8902581,27.15452784,R,3,"5474.579, 5548.845",2,"19.873, 49.811",1,1242.48,2,0.3308,1225,1
2018042911195515,126.8913955,27.14443344,R,3,"5519.407, 5556.576",2,"20.587, 53.052",1,1200.01,2,0.33964,1225,1
2018042911215811,126.8951904,27.1292128,R,3,"5472.502, 5525.714",2,"20.557, 51.888",1,1221.54,2,0.33704,1225,1
2018042911231410,126.8988576,27.12063385,R,3,"5506.589, 5624.322",2,"21.089, 50.179",1,1190.9,2,0.33732,1225,1
2018042911234831,126.9012486,27.11650083,R,3,"5447.581, 5472.303",2,"20.781, 50.081",1,1232.57,2,0.34689,1225,1
2018042911245926,126.9057335,27.10869152,R,3,"5494.733, 5558.203",2,"19.978, 50.287",1,1170.31,2,0.35389,1225,1
2018042911260331,126.9131254,27.10082737,R,3,"5507.271, 5538.954",2,"21.037, 51.063",1,1197.88,2,0.32643,1225,1
2018042911273852,126.9140513,27.08924554,R,3,"5517.527, 5502.515",2,"20.791, 50.14",1,1205.11,2,0.32391,1225,1
2018042911283961,126.9146108,27.08152477,R,3,"5497.122, 5535.557",2,"20.326, 51.127",1,1231.27,2,0.32866,1225,1
2018042911295711,126.9193979,27.07278804,R,3,"5606.297, 5591.122",2,"20.828, 51.347",1,1219.41,2,0.34481,1225,1
2018042911371021,126.9401926,27.02099162,R,3,"5550.354, 5546.022",2,"20.352, 51.968",1,1216.21,2,0.34105,1225,1
2018042911381436,126.9477593,27.01331518,R,3,"5615.521, 5632.807",2,"20.226, 50.811",1,1203.26,2,0.34513,1225,1
2018042911390787,126.9516541,27.00655702,R,3,"5533.073, 5590.616",2,"21.214, 50.938",1,1214.35,2,0.34157,1225,1
2018042911410492,126.9565217,26.99250077,R,3,"5488.316, 5454.81",2,"20.682, 49.802",1,1197.5,2,0.32154,1225,1
2018042911421295,126.9562795,26.98519063,R,3,"5405.552, 5536.126",2,"21.179, 49.853",1,1223.94,2,0.34189,1225,1
2018042911430839,126.9619471,26.97863593,R,3,"5594.672, 5515.133",2,"20.734, 50.614",1,1250.84,2,0.34095,1225,1
2018042911452462,126.9662659,26.96217649,R,3,"5424.582, 5512.543",2,"19.948, 51.161",1,1200.48,2,0.3537,1225,1
2018042911462407,126.9690236,26.95540556,R,3,"5502.006, 5438.11",2,"20.464, 52.628",1,1216.45,2,0.34866,1225,1
2018042911465883,126.968912,26.95116642,R,3,"5462.535, 5506.001",2,"20.641, 52.793",1,1191.08,2,0.34078,1225,1
2018042911482378,126.9746809,26.94054694,R,3,"5539.425, 5441.019",2,"20.405, 51.798",1,1173.63,2,0.34777,1225,1
2018042911490361,126.9756357,26.93585861,R,3,"5464.103, 5581.683",2,"20.891, 52.109",1,1216.13,2,0.33479,1225,1
2018042911503094,126.9809588,26.92618383,R,3,"5434.58, 5454.937",2,"19.952, 50.197",1,1169.6,2,0.33319,1225,1
2018042911521206,126.9851619,26.91394618,R,3,"5511.065, 5500.271",2,"20.602, 51.295",1,1214.7,2,0.33741,1225,1
2018042910300174,124.5815074,26.40539615,R,3,"4158.248, 4214.047",2,"5.2005, 10.346, 21.589, 42.15",2,"680.069, 869.114, 1231.1, 1332.24",9,"0.35527, 9.8074, 20.017, 29.277, 39.539",1297,18
2018042910312765,124.5761431,26.39761183,R,3,"4173.16, 4220.128",2,"5.1328, 10.191, 20.523, 42.869",2,"691.156, 898.911, 1201.01, 1273.79",9,"0.34736, 10.125, 20.643, 28.432, 40.239",1297,18
2018042910334898,124.5640684,26.38365951,R,3,"4180.807, 4220.222",2,"5.3009, 10.932, 21.153, 39.856",2,"691.645, 888.894, 1165.92, 1349.43",9,"0.35045, 10.027, 20.333, 29.334, 39.505",1297,18
2018042910350899,124.5540983,26.37639638,R,3,"4195.076, 4339.02",2,"5.3119, 10.939, 20.699, 42.336",2,"713.731, 897.565, 1195.98, 1325.36",9,"0.34758, 9.8827, 20.254, 30.881, 39.21",1297,18
2018042910362116,124.552139,26.36933737,R,3,"4180.006, 4192.794",2,"5.2375, 10.478, 21.683, 40.869",2,"712.131, 857.563, 1189.93, 1367.76",9,"0.35264, 9.9378, 19.782, 29.726, 38.712",1297,18
2018042910365331,124.5480673,26.36651776,R,3,"4117.762, 4193.899",2,"5.236, 10.152, 21.261, 42.235",2,"699.544, 878.872, 1213.91, 1267.53",9,"0.35499, 9.6966, 20.924, 30.65, 39.828",1297,18
2018042910391616,124.5362878,26.35192855,R,3,"4243.185, 4222.138",2,"5.0406, 10.448, 20.949, 41.87",2,"695.288, 908.219, 1227.94, 1247.12",9,"0.34919, 10.326, 20.381, 31.204, 39.734",1297,18
2018042910430463,124.5143303,26.33142332,R,3,"4181.564, 4232.842",2,"5.1615, 10.357, 20.86, 40.756",2,"693.479, 913.908, 1197.51, 1293.98",9,"0.3588, 9.9941, 20.602, 30.148, 40.375",1297,18
2018042910450961,124.5081279,26.31878543,R,3,"4114.117, 4259.032",2,"5.122, 10.165, 20.347, 42.886",2,"715.211, 885.602, 1155.51, 1312.37",9,"0.3551, 10.126, 19.766, 29.561, 37.525",1297,18
2018042910462194,124.5007382,26.31213415,R,3,"4162.774, 4278.172",2,"5.2927, 10.2, 21.136, 43.191",2,"712.336, 892.714, 1186.34, 1303.7",9,"0.35385, 9.8764, 19.742, 30.11, 38.87",1297,18
2018042910470433,124.4946287,26.30874898,R,3,"4179.64, 4238.018",2,"5.2419, 10.407, 20.593, 42.305",2,"689.463, 898.089, 1227.55, 1305.94",9,"0.35726, 9.956, 19.648, 30.074, 40.474",1297,18
2018042910515757,124.4705649,26.27987863,R,3,"4179.941, 4276.84",2,"5.2957, 10.576, 20.745, 42.094",2,"700.464, 893.428, 1201.5, 1277.73",9,"0.34178, 10.203, 20.217, 30.052, 38.805",1297,18
2018042910531666,124.463187,26.27282941,R,3,"4101.69, 4221.747",2,"5.2977, 10.432, 21.977, 41.371",2,"703.683, 884.997, 1168.6, 1315.7",9,"0.36678, 9.7407, 20.468, 29.944, 38.551",1297,18
2018042910541456,124.4598018,26.26662272,R,3,"4185.596, 4232.167",2,"5.2435, 10.64, 20.557, 41.641",2,"709.034, 898.213, 1217.52, 1280.57",9,"0.36374, 9.9363, 19.923, 30.926, 40.097",1297,18
2018042910563100,124.448759,26.25418707,R,3,"4172.167, 4232.098",2,"5.103, 10.468, 20.148, 40.101",2,"688.557, 891.441, 1182.88, 1267.56",9,"0.34498, 9.9373, 19.968, 30.282, 40.556",1297,18
2018042910571146,124.4446351,26.25006436,R,3,"4165.401, 4210.227",2,"5.1874, 10.568, 21.177, 42.442",2,"700.254, 881.26, 1241.51, 1333",9,"0.35194, 10.221, 19.648, 29.408, 40.753",1297,18
2018042910583658,124.4375482,26.24172201,R,3,"4146.933, 4305.486",2,"5.0767, 10.204, 19.961, 40.41",2,"685.346, 870.47, 1211.99, 1277.25",9,"0.34949, 10.062, 19.796, 30.021, 37.838",1297,18
2018042910595399,124.4310374,26.23418915,R,3,"4121.4, 4216.302",2,"5.2141, 10.407, 20.672, 42.478",2,"709.737, 883.743, 1225.52, 1261.84",9,"0.36498, 9.7335, 20.343, 30.279, 40.17",1297,18
2018042911004706,124.4240764,26.22948825,R,3,"4170.153, 4249.625",2,"5.1317, 10.165, 20.466, 41.22",2,"701.968, 885.617, 1206.29, 1327.08",9,"0.34938, 9.7785, 20.341, 29.741, 40.286",1297,18
2018042911013225,124.4229033,26.2244933,R,3,"4126.088, 4258.272",2,"5.2485, 10.243, 20.219, 40.546",2,"718.189, 891.8, 1208.15, 1291.59",9,"0.35253, 10.187, 20.023, 29.721, 39.658",1297,18
2018042911025042,124.413869,26.21703622,R,3,"4134.751, 4213.016",2,"5.3286, 10.496, 20.376, 41.749",2,"705.017, 859.565, 1198.57, 1287.07",9,"0.35204, 9.832, 20.081, 30.445, 39.788",1297,18
2018042911041170,124.4091689,26.21011352,R,3,"4225.538, 4269.049",2,"5.2107, 10.372, 20.779, 42.807",2,"694.747, 880.358, 1194.95, 1296.65",9,"0.35499, 10.305, 19.669, 29.807, 40.257",1297,18
2018042911051734,124.4010116,26.20369111,R,3,"4087.461, 4269.744",2,"5.1297, 10.391, 20.864, 41.931",2,"709.614, 896.3, 1185.55, 1309.06",9,"0.36168, 10.149, 19.819, 29.545, 39.218",1297,18
2018042911055936,124.4007217,26.19962983,R,3,"4078.136, 4309.51",2,"5.2458, 10.315, 20.644, 42.501",2,"683.427, 919.197, 1209.18, 1283.04",9,"0.34653, 9.8163, 20.016, 29.715, 40.12",1297,18
2018042911072254,124.3925967,26.19124558,R,3,"4176.145, 4264.229",2,"5.1409, 10.781, 21.442, 40.934",2,"687.972, 866.862, 1233.69, 1312.99",9,"0.35707, 9.8272, 19.743, 29.842, 40.066",1297,18
2018042911084519,124.3861239,26.18353232,R,3,"4122.885, 4256.009",2,"5.0245, 10.717, 20.303, 41.463",2,"693.748, 874.045, 1189.53, 1321.03",9,"0.34792, 10.371, 20.511, 30.87, 40.792",1297,18
2018042911094874,124.3784885,26.17677965,R,3,"4129.801, 4184.442",2,"5.1823, 10.42, 20.87, 42.107",2,"680.554, 881.71, 1199.63, 1317.63",9,"0.33513, 9.7598, 20.714, 30.602, 39.662",1297,18
2018042911105732,124.3748373,26.17029846,R,3,"4191.399, 4178.671",2,"5.0866, 9.9626, 21.106, 42.311",2,"702.177, 879.133, 1189.66, 1255.62",9,"0.35215, 9.9657, 19.416, 29.545, 40.123",1297,18
2018042911133073,124.359444,26.15640149,R,3,"4135.439, 4245.427",2,"5.2083, 10.335, 20.605, 42.468",2,"708.973, 891.919, 1195.8, 1305.42",9,"0.35733, 10.166, 19.946, 30.899, 40.146",1297,18
2018042911140408,124.357167,26.15254478,R,3,"4161.192, 4206.722",2,"5.1831, 10.088, 19.938, 41.765",2,"703.446, 902.808, 1191.99, 1261.92",9,"0.36145, 9.7511, 20.418, 29.776, 39.993",1297,18
2018042911152501,124.3504199,26.14534828,R,3,"4158.289, 4245.953",2,"5.2523, 10.521, 20.526, 41.873",2,"682.816, 878.343, 1207.05, 1294.43",9,"0.35757, 10.175, 19.946, 30.588, 41.432",1297,18
2018042911163822,124.3453485,26.1375876,R,3,"4100.409, 4283.711",2,"5.1373, 10.143, 21.031, 40.675",2,"710.716, 860.91, 1212.62, 1266.57",9,"0.35327, 10.197, 19.707, 28.673, 40.198",1297,18
2018042911180173,124.3393788,26.13010392,R,3,"4154.629, 4172.099",2,"5.197, 10.573, 20.631, 41.694",2,"694.106, 874.52, 1240.16, 1271.7",9,"0.34304, 10.183, 19.814, 30.452, 39.637",1297,18
2018042911192633,124.3298908,26.12179121,R,3,"4120.94, 4261.218",2,"5.1436, 10.07, 21.554, 41.765",2,"689.14, 890.592, 1195.73, 1350.33",9,"0.35463, 9.7014, 19.52, 30.726, 40.961",1297,18
2018042911200151,124.3269362,26.11909907,R,3,"4181.26, 4209.062",2,"5.2045, 10.149, 20.56, 42.064",2,"691.146, 878.985, 1177.87, 1283.7",9,"0.36067, 9.8596, 20.189, 29.975, 39.163",1297,18
2018042911212405,124.3206607,26.11096354,R,3,"4134.375, 4276.554",2,"5.3673, 9.8564, 20.924, 42.218",2,"691.177, 907.783, 1263.47, 1323.07",9,"0.33533, 9.8665, 19.964, 29.099, 41.489",1297,18
2018042911215520,124.3165389,26.10810747,R,3,"4152.665, 4255.829",2,"5.2865, 10.169, 20.543, 42.504",2,"730.366, 909.66, 1264.34, 1294.68",9,"0.3562, 10.182, 20.159, 29.85, 40.749",1297,18
2018042911223447,124.3163871,26.10370613,R,3,"4135.667, 4225.07",2,"5.2659, 10.705, 20.389, 42.202",2,"682.129, 896.922, 1210.99, 1356.24",9,"0.34385, 10.159, 19.26, 29.699, 42.052",1297,18
2018042911251282,124.3022676,26.08854798,R,3,"4165.661, 4236.79",2,"5.1433, 10.305, 20.13, 40.954",2,"682.493, 896.662, 1173.34, 1329.84",9,"0.35534, 9.9792, 19.739, 30.297, 38.971",1297,18
2018042911262617,124.2958501,26.08149899,R,3,"4179.555, 4185.526",2,"5.4401, 10.625, 20.711, 43.468",2,"691.809, 863.208, 1207.59, 1310.35",9,"0.35228, 9.9185, 20.398, 30.648, 38.344",1297,18
2018042911270985,124.2900098,26.07836861,R,3,"4145.195, 4319.251",2,"5.299, 10.817, 20.662, 42.233",2,"695.34, 883.9, 1197.03, 1304.75",9,"0.3429, 9.8927, 20.526, 29.888, 39.784",1297,18
2018042911283780,124.2808308,26.06974889,R,3,"4202.18, 4248.753",2,"5.3566, 10.451, 20.995, 40.881",2,"703.98, 877.142, 1174.86, 1272.64",9,"0.36082, 10.203, 19.89, 28.84, 40.35",1297,18
2018042911301008,124.2740467,26.06074381,R,3,"4180.232, 4276.679",2,"5.1393, 10.248, 19.513, 41.856",2,"710.293, 906.382, 1178.84, 1322",9,"0.36339, 10.162, 20.05, 29.609, 40.083",1297,18
2018042910313483,126.7388672,27.51121777,R,3,"9480.061, 9561.475",2,"1.1492, 2.0822, 2.9945",2,"786.652, 992.247",1,0,1326,1
2018042910320560,126.7433371,27.50725431,R,3,"9156.332, 9490.549",2,"1.0972, 1.9873, 3.0175",2,"747.444, 995.761",1,0,1326,1
2018042910323686,126.7441538,27.50384824,R,3,"9389.14, 9532.39",2,"1.0785, 2.103, 2.9751",2,"776.15, 995.847",1,0,1326,1
2018042910332857,126.7444143,27.49805978,R,3,"9393.259, 9570.192",2,"1.1102, 2.0517, 3.0415",2,"757.227, 1010.79",1,0,1326,1
2018042910340631,126.7502032,27.49323996,R,3,"9405.796, 9414.373",2,"1.0496, 2.0224, 2.9184",2,"773.915, 1041.76",1,0,1326,1
2018042910345436,126.7476735,27.48779223,R,3,"9372.858, 9465.089",2,"1.0923, 2.0748, 3.0206",2,"758.569, 1012.67",1,0,1326,1
2018042910354483,126.7531468,27.48211212,R,3,"9356.025, 9404.433",2,"1.0909, 1.9729, 2.9912",2,"786.602, 996.102",1,0,1326,1
2018042910362230,126.7554976,27.47753967,R,3,"9410.725, 9595.817",2,"1.119, 2.0171, 2.9324",2,"766.127, 995.996",1,0,1326,1
2018042910374301,126.7587096,27.46742998,R,3,"9437.631, 9445.703",2,"1.1082, 1.9116, 3.0692",2,"770.389, 1026.02",1,0,1326,1
2018042910385009,126.7603925,27.45995818,R,3,"9297.104, 9594.964",2,"1.0709, 1.9919, 3.0214",2,"777.938, 975.24",1,0,1326,1
2018042910411366,126.7691901,27.44163128,R,3,"9326.8, 9396.887",2,"1.1071, 2.1078, 3.0736",2,"741.395, 978.307",1,0,1326,1
2018042910422714,126.772151,27.433512,R,3,"9375.133, 9263.969",2,"1.0861, 1.9641, 3.0561",2,"756.127, 1009.02",1,0,1326,1
2018042910434081,126.7763424,27.42496288,R,3,"9395.797, 9436.408",2,"1.0974, 2.0238, 3.0777",2,"795.555, 1000.21",1,0,1326,1
2018042910465103,126.7849658,27.40223311,R,3,"9313.005, 9409.652",2,"1.1223, 2.0177, 2.9532",2,"744.723, 1005.22",1,0,1326,1
2018042910491784,126.7933572,27.38451408,R,3,"9476.138, 9547.342",2,"1.1169, 2.0175, 2.9077",2,"741.309, 997.084",1,0,1326,1
2018042910510491,126.797161,27.37105976,R,3,"9495.529, 9397.61",2,"1.095, 2.0166, 3.0906",2,"768.768, 1031.67",1,0,1326,1
2018042910531505,126.8024041,27.35642011,R,3,"9307.149, 9487.46",2,"1.0967, 1.9603, 2.9859",2,"760.636, 1024.88",1,0,1326,1
2018042910534745,126.8071768,27.35206445,R,3,"9524.169, 9438.812",2,"1.0902, 1.9608, 3.0276",2,"782.846, 995.252",1,0,1326,1
2018042910551685,126.8116702,27.3416704,R,3,"9354.588, 9306.435",2,"1.0909, 1.9851, 3.0348",2,"754.28, 1033.09",1,0,1326,1
2018042910555058,126.8131186,27.33823277,R,3,"9391.584, 9541.413",2,"1.0593, 1.9494, 3.045",2,"742.655, 1005.59",1,0,1326,1
2018042910575542,126.8157549,27.32271724,R,3,"9430.066, 9531.67",2,"1.0919, 1.9714, 3.0476",2,"725.35, 977.27",1,0,1326,1
2018042910590315,126.8220139,27.31531812,R,3,"9398.02, 9431.799",2,"1.0792, 2.0017, 2.8959",2,"789.631, 970.16",1,0,1326,1
2018042911002167,126.8236763,27.30534531,R,3,"9549.245, 9555.639",2,"1.0799, 2.0263, 2.9245",2,"782.247, 976.773",1,0,1326,1
2018042911012328,126.8295371,27.29908185,R,3,"9382.233, 9402.596",2,"1.095, 1.9491, 2.9822",2,"764.586, 1012.16",1,0,1326,1
2018042911020784,126.8318197,27.29342717,R,3,"9448.392, 9496.76",2,"1.1199, 1.9906, 2.9451",2,"749.701, 996.247",1,0,1326,1
2018042911034140,126.8364971,27.28145053,R,3,"9259.657, 9414.804",2,"1.085, 2.0334, 2.9497",2,"773.386, 1021",1,0,1326,1
2018042911045143,126.8410972,27.27384146,R,3,"9400.106, 9398.332",2,"1.077, 1.9756, 3.078",2,"739.968, 1016.92",1,0,1326,1
2018042911070357,126.842924,27.25872,R,3,"9544.759, 9403.873",2,"1.1171, 2.0574, 2.9498",2,"770.309, 1013.89",1,0,1326,1
2018042911080147,126.8483861,27.24991673,R,3,"9255.766, 9468.36",2,"1.0942, 2.0344, 2.9595",2,"744.08, 1002.57",1,0,1326,1
2018042911091063,126.8534779,27.24252677,R,3,"9453.561, 9490.009",2,"1.0844, 1.9882, 3.0105",2,"753.158, 999.951",1,0,1326,1
2018042911102041,126.854698,27.23391258,R,3,"9434.751, 9298.868",2,"1.103, 2.0309, 2.9822",2,"744.111, 1037.47",1,0,1326,1
2018042911131576,126.8633155,27.21369412,R,3,"9435.759, 9454.187",2,"1.0595, 2.0499, 3.0309",2,"736.173, 1021.09",1,0,1326,1
2018042911154776,126.8697342,27.19582103,R,3,"9484.537, 9538.573",2,"1.0957, 1.9229, 2.8959",2,"740.772, 987.522",1,0,1326,1
2018042911164454,126.8751215,27.18878789,R,3,"9253.926, 9348.011",2,"1.1052, 2.0612, 3.0483",2,"761.724, 982.368",1,0,1326,1
2018042911184675,126.8799092,27.17418394,R,3,"9415.69, 9365.628",2,"1.1512, 1.9746, 3.0018",2,"741.005, 1024.06",1,0,1326,1
2018042911220502,126.8910198,27.15070859,R,3,"9356.625, 9580.554",2,"1.086, 1.9894, 3.0045",2,"770.407, 1007.9",1,0,1326,1
2018042911233206,126.8920595,27.13980592,R,3,"9166.319, 9367.007",2,"1.1056, 1.9639, 2.9499",2,"729.563, 976.51",1,0,1326,1
2018042911251856,126.897583,27.12716395,R,3,"9242.508, 9502.255",2,"1.1279, 1.9899, 2.9464",2,"759.74, 979.343",1,0,1326,1
2018042911260965,126.9013508,27.12178438,R,3,"9325.458, 9487.209",2,"1.1158, 2.0375, 3.0285",2,"786.417, 992.293",1,0,1326,1
2018042911265233,126.9036616,27.1161901,R,3,"9245.215, 9505.546",2,"1.1257, 2.0596, 2.9741",2,"780.196, 1055.14",1,0,1326,1
2018042911282590,126.9066125,27.10585973,R,3,"9491.051, 9594.855",2,"1.0863, 1.9831, 2.9901",2,"785.527, 999.319",1,0,1326,1
2018042911293062,126.9116991,27.09797472,R,3,"9446.538, 9484.553",2,"1.1036, 1.9727, 3.0207",2,"732.086, 978.024",1,0,1326,1
2018042911305964,126.9151398,27.08660133,R,3,"9460.082, 9458.905",2,"1.1278, 1.9648, 3.0882",2,"777.705, 1020.29",1,0,1326,1
2018042911315547,126.9201061,27.08048507,R,3,"9190.704, 9498.898",2,"1.112, 2.0324, 2.9593",2,"739.542, 999.798",1,0,1326,1
2018042911324012,126.9205528,27.07529878,R,3,"9408.746, 9456.831",2,"1.1319, 2.0219, 3.0002",2,"761.287, 1011.46",1,0,1326,1
2018042911333534,126.9235674,27.06852203,R,3,"9335.934, 9489.269",2,"1.0994, 1.9929, 2.9642",2,"751.59, 968.861",1,0,1326,1
2018042911342345,126.9242579,27.06249766,R,3,"9210.723, 9462.791",2,"1.0891, 1.9395, 3.021",2,"758.275, 993.586",1,0,1326,1
2018042911364285,126.9299864,27.04655011,R,3,"9310.151, 9365.098",2,"1.0924, 2.0209, 2.9671",2,"772.663, 1013.63",1,0,1326,1
2018042911371733,126.9307514,27.04325879,R,3,"9285.293, 9477.234",2,"1.089, 1.9825, 3.0912",2,"750.754, 1009.71",1,0,1326,1
2018042911383322,126.9407122,27.03304438,R,3,"9383.834, 9323.064",2,"1.0811, 1.9366, 2.9935",2,"770.261, 992.264",1,0,1326,1
2018042911395669,126.9427796,27.02327387,R,3,"9296.438, 9316.436",2,"1.131, 1.9895, 3.046",2,"784.737, 1004.71",1,0,1326,1
2018042911413856,126.9490643,27.01159668,R,3,"9594.629, 9527.156",2,"1.0909, 1.9391, 2.9941",2,"756.132, 996.609",1,0,1326,1
2018042911423592,126.9495314,27.00396478,R,3,"9294.876, 9473.456",2,"1.1019, 1.9807, 2.9366",2,"759.292, 970.202",1,0,1326,1
2018042911432747,126.950027,26.99766601,R,3,"9274.793, 9386.682",2,"1.0948, 2.0101, 2.902",2,"759.656, 970.315",1,0,1326,1
2018042911442270,126.9533637,26.9914943,R,3,"9596.93, 9430.1",2,"1.0814, 2.0199, 2.8876",2,"755.869, 1011.88",1,0,1326,1
2018042911452302,126.9562547,26.98341389,R,3,"9215.803, 9446.974",2,"1.0787, 2.0147, 2.9507",2,"764.409, 982.915",1,0,1326,1
2018042911460504,126.9565687,26.9789298,R,3,"9280.914, 9399.268",2,"1.0492, 2.0062, 2.8938",2,"764.813, 973.445",1,0,1326,1
2018042911470504,126.9639458,26.97176578,R,3,"9495.05, 9484.082",2,"1.0768, 2.0157, 2.9587",2,"733.508, 984.179",1,0,1326,1
2018042911474972,126.9638016,26.96719524,R,3,"9387.126, 9540.253",2,"1.1061, 2.0148, 3.0089",2,"772.983, 1038.32",1,0,1326,1
2018042911490242,126.969152,26.95796032,R,3,"9319.559, 9402.141",2,"1.0987, 1.9862, 2.9235",2,"779.399, 1035.77",1,0,1326,1
2018042911495986,126.9717726,26.95096597,R,3,"9329.307, 9293.049",2,"1.1156, 1.9877, 2.8989",2,"772.348, 997.19",1,0,1326,1
2018042911523017,126.9779643,26.93323191,R,3,"9306.914, 9337.132",2,"1.0904, 1.9454, 2.9181",2,"773.732, 1032.32",1,0,1326,1
2018042911533097,126.98375,26.92599628,R,3,"9467.631, 9472.303",2,"1.1066, 1.9738, 3.064",2,"781.611, 1050.43",1,0,1326,1
2018042911543361,126.9854587,26.91923647,R,3,"9371.38, 9592.697",2,"1.0855, 1.987, 2.8569",2,"770.161, 1002.91",1,0,1326,1
2018042911551945,126.9850571,26.9131447,R,3,"9407.291, 9349.836",2,"1.0893, 1.9099, 3.0058",2,"776.916, 985.823",1,0,1326,1
2018042910302020,125.1377353,28.36407894,R,2,"2028.92, 2028.335, 2097.051, 2056.578",2,"10.124, 14.794, 20.226",1,1089.28,2,0.55653,1373,3
2018042910320983,125.1523339,28.36432374,R,2,"2019.201, 2063.648, 2033.228, 2068.664",2,"10.534, 15.284, 19.714",1,1116.38,2,0.55729,1373,3
2018042910324452,125.1576448,28.36441403,R,2,"2014.562, 2015.154, 2017.317, 2038.505",2,"10.575, 15.154, 20.703",1,1140.15,2,0.55215,1373,3
2018042910340025,125.1660736,28.36453552,R,2,"2034.691, 2005.492, 2064.554, 2078.688",2,"10.464, 15.258, 20.487",1,1114.7,2,0.55585,1373,3
2018042910344857,125.1715979,28.36514652,R,2,"2005.461, 2031.185, 2023.416, 2066.729",2,"10.475, 15.275, 20.152",1,1092.1,2,0.56967,1373,3
2018042910354027,125.1811013,28.36427455,R,2,"2028.747, 2040.396, 2038.844, 2044.493",2,"10.527, 15.12, 19.938",1,1053.77,2,0.56441,1373,3
2018042910374018,125.1971116,28.3642714,R,2,"2034.211, 2010.356, 2053.455, 2088.89",2,"10.16, 14.794, 20.03",1,1113.26,2,0.56611,1373,3
